,sequ1,sequ2,sequ3,sequ4,sequ5,sequ6,sequ7,sequ8,sequ9,sequ10,sequ11,sequ12,sequ13,sequ14,sequ15,sequ16,sequ17,sequ18,sequ19,sequ20,sequ21,sequ22,sequ23,sequ24,sequ25,sequ26,sequ27,sequ28,sequ29,sequ30,sequ31,sequ32,sequ33,sequ34,sequ35,sequ36,domain1,domain2,domain3,domain4,domain5,domain6,domain7,domain8,domain9,domain10,domain11,domain12,domain13,domain14,domain15,domain16,domain17,domain18,domain19,domain20,domain21,domain22,domain23,domain24,domain25,domain26,domain27,domain28,domain29,domain30,domain31,domian32,domain33,domain34,domain35,domain36,ort1,ort2,ort3,ort4,ort5,ort6,ort7,ort8,ort9,ort10,ort11,ort12,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,label,pro_id
1230,0.00485386771244887,0.0118638476012311,0.0809696730911799,0.0604940543403785,0.0566004858413039,0.0675054027710433,0.0270100458246664,0.00818886734576271,0.0221405007998649,0.00265646486969934,0.0021048853888476,0.00380913781729507,0.00577744947567314,0.0192823006406922,0.07911951385855,0.044484494674278,0.0292632064173824,0.0504857511488092,0.0306801183055832,0.0141655718006573,0.00849659340575074,0.00747399415357753,0.00617542836525919,0.00471352598735559,0.00322896289992869,0.0468689260385407,0.0879591057634028,0.0648712198900457,0.0448835158539221,0.0347667494692061,0.019007882343866,0.0307024856875305,0.0100423197870594,0.00657470882268362,0.00622618980003658,0.00655680393637162,0.325356024789579,0.31803305240452,0.318452547302553,0.31382289208054,0.344395693078017,0.327369505148255,0.332081714017899,0.309071365905716,0.333964020139017,0.356264482987436,0.33254437439943,0.307301310689892,0.311533095533473,0.343504383744238,0.330790069160748,0.324113598208858,0.31261006029201,0.307597957014103,0.309851056295592,0.317833484769488,0.337501004003073,0.317556651917329,0.329272010061919,0.329806553054956,0.334838860919098,0.318607148371745,0.320835783940111,0.340902738063956,0.366925003228462,0.317122444885087,0.329083724037314,0.335895353510331,0.339100731870489,0.316675887683632,0.339152437046127,0.316054683265092,0.0404040404040404,0.00163248648097133,6.59590497362154e-05,2.66501211055416e-06,1.07677256992087e-07,4.35059624210453e-09,1.75781666347658e-10,7.10228954940032e-12,2.86961193915164e-13,1.159439167334e-14,4.68460269629898e-16,1.89276876618141e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00157977883096367,0,0,2364
1714,0.459625707300289,0.506377612096106,0.420778268511994,0.481412157802334,0.490656358257136,0.578750783921006,0.490534944808911,0.492609600868471,0.465888968190604,0.301306731766099,0.37707656082891,0.487590929023744,0.434795557503392,0.498529022209113,0.454419122731626,0.453412934617809,0.457180462652394,0.559503273978499,0.62862365933256,0.522042267256488,0.473109580614225,0.560636989290497,0.535060139418841,0.440343114034163,0.457524468456673,0.401125437135932,0.455342512497579,0.572312150995739,0.54481317310968,0.546834963765654,0.56401732278578,0.610823707537245,0.469827312656792,0.584885472592183,0.635952667731951,0.602672314303188,0.247950232516341,0.25419816553535,0.26756049223274,0.261737498093369,0.24012852152143,0.267209470233609,0.257693769206509,0.27226236006575,0.265868157636128,0.233021402287288,0.253989752671334,0.236866899266314,0.245232095514243,0.252445246399497,0.23555174637593,0.230616916177756,0.226533404650251,0.249051700036239,0.252316100850948,0.252392083759039,0.256971558400647,0.237050826238338,0.254591697949848,0.23976332286861,0.229938153094633,0.240726456131217,0.247957141638911,0.269481701113591,0.246517837257655,0.258523646001541,0.257519369921524,0.214471161609647,0.222393673422654,0.226995659156113,0.249110273325022,0.245943245264,0.464646464646465,0.215896337108458,0.100315469767567,0.0466112283768491,0.0216577424781319,0.0100631934746876,0.00467582727106694,0.00217260661079878,0.00100949398077519,0.000469057809249079,0.0002179460527824,0.000101267862908994,0.0,0.0,0.0,0.0,0.0,0.452869931542917,0.0,0.17798841495524,0,0,0.0,0,0,2343
1340,0.0570989247446526,0.0341487644299906,0.0179104995009836,0.0161616621941777,0.0122077984463954,0.0177464948329655,0.0142307186551669,0.0146299468857556,0.0176883956225367,0.035144427206934,0.0574737593528246,0.0651181150350391,0.0613344261192496,0.0322628239585569,0.0213715043302062,0.0131936616036636,0.014131499129682,0.0240174945524773,0.0222548653622515,0.0213972069251363,0.0250829774349774,0.0858708047812505,0.0764937551148962,0.0623586752043046,0.061242666549111,0.0369379698724866,0.0200695658658336,0.0261568878018568,0.0181568323119859,0.0207123439377318,0.0153103327435083,0.0178402589218229,0.0484730598199724,0.0847683499123317,0.0971598308775803,0.101222486174075,0.426296670809097,0.420603653335107,0.424072278804643,0.414462055384453,0.439675326011878,0.429422856611152,0.426783963189585,0.414941733284796,0.468255774646415,0.500535394290224,0.421351929364581,0.417209654396973,0.415286955526941,0.457697580624737,0.421922337456069,0.414489161796156,0.429263964919559,0.412697536581599,0.415375054013391,0.422202959895521,0.445901320825645,0.419053481530798,0.417092253688169,0.431719775901381,0.426595221438051,0.436019227072447,0.421040585183951,0.440334309610567,0.527487843667785,0.423576314936559,0.420011859393182,0.439932632364046,0.444719802814591,0.412484700914557,0.451362587174917,0.41696328941987,0.262626262626263,0.0689725538210387,0.0181140040338081,0.00475721318059608,0.00124936911813634,0.000328117142136818,8.61721787430026e-05,2.26310772456371e-05,5.94351523622791e-06,1.56092319335279e-06,4.09939424516893e-07,1.07660858964033e-07,0.0,0.0,0.0,0.0,0.0,0.452869931542917,0.0,0.0,0,0,0.0,0,0,4167
3523,0.00777995849932235,0.0139315195594698,0.00922610792026439,0.00754464364525441,0.0111683525109295,0.0111622226131605,0.0101597413227129,0.00746136196756249,0.00273891875679389,0.00317228337148221,0.00896700142655848,0.00630588297805947,0.00548008058370672,0.0118578366315398,0.00978695149323163,0.00598483110641692,0.0122025281028048,0.017042241593583,0.0223934384762135,0.00756654898154583,0.00282911596847945,0.00699321044238633,0.00610551838651057,0.00746308318213049,0.00927593005013887,0.0131980827364126,0.00782401463329923,0.0173132419247939,0.0177781142427753,0.0174225384807407,0.0183407392866227,0.00265587636285748,0.0034198787222891,0.0110408244134982,0.00914027443010278,0.00460433343037488,0.198303666381943,0.169071599050472,0.183650005430774,0.169136271347031,0.165798654885925,0.17496589674345,0.188588800835586,0.183156640016234,0.167712809935159,0.182554945332055,0.172642973559353,0.198568415199728,0.177240757224224,0.181703008162792,0.179029365918654,0.183899238220501,0.174227632598771,0.195676777974488,0.189426081595119,0.18510389517319,0.177677366268333,0.181068403401967,0.195472251504761,0.190087529143746,0.181192000310493,0.195466571894803,0.199118270304979,0.199125922012861,0.164712107533267,0.185838502001901,0.194938107666821,0.174693953474754,0.189426216089981,0.195866417220629,0.18036400322564,0.168026734261032,0.181818181818182,0.0330578512396694,0.00601051840721262,0.00109282152858411,0.00019869482337893,3.61263315234418e-05,6.56842391335305e-06,1.19425889333692e-06,2.17137980606712e-07,3.94796328375841e-08,7.17811506137892e-09,1.30511182934162e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2156
1496,0.361768029690083,0.270874330220239,0.215907858629065,0.163510381073365,0.181015328391372,0.253239487877226,0.188999514674911,0.172880031934187,0.167095871439546,0.169317398573253,0.15640338040107,0.188717690925245,0.282100947371915,0.260601977336491,0.204452397910612,0.192220469916773,0.13304899348872,0.237636211181755,0.299512216893213,0.16890769062048,0.198528130119097,0.294734680121357,0.24127281768118,0.228011504810162,0.23292564693598,0.245293678573066,0.232168577826722,0.225593135950012,0.204313046053356,0.205254744616507,0.227189977747119,0.137340788472733,0.209150166410521,0.272447715793884,0.253098879634207,0.259620306877037,0.140618342270505,0.14187541124984,0.127244231985855,0.120914205779626,0.133962306037914,0.137285433786529,0.146685457805427,0.152779576025066,0.110433801149114,0.0922288198319205,0.118942141684244,0.147211014220912,0.128350847112672,0.126636593897642,0.123126162058529,0.120232585184065,0.127085205235075,0.137221304468822,0.150435503860114,0.158540920320583,0.133063914372245,0.13169649441867,0.133248125543543,0.145951857840813,0.124504623211453,0.114632834571459,0.136929114653307,0.123794145070735,0.0752121618816102,0.151010443497953,0.12585798497777,0.130636256617326,0.135021618473611,0.157171618180436,0.115236187402405,0.145542653612754,0.0101010101010101,0.000102030405060708,1.03061015212836e-06,1.04102035568522e-08,1.05153571281335e-10,1.06215728567005e-12,1.07288614714147e-14,1.08372338095098e-16,1.09467008176866e-18,1.10572735532188e-20,1.11689631850695e-22,1.12817809950197e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798841495524,0,0,0.0,0,0,4562
2913,0.0411947638197128,0.0409399211481755,0.0315211230782856,0.0378905421138006,0.0384594972326504,0.0483955005391496,0.037054736253495,0.0372447054366608,0.023613624950953,0.0205467672191093,0.0188118256685344,0.0371524292825137,0.032268751484038,0.0393267157261486,0.0384071268069397,0.0300518137700033,0.0209829196809023,0.0526851587131284,0.0482234913792344,0.0382296784961853,0.0553804068529956,0.0546635992682449,0.0419579609361154,0.0341942955193607,0.0277103742783158,0.0276271216058759,0.0425225494435342,0.0658865049831323,0.0421892081312634,0.0462139263756554,0.0425839842250346,0.0452194224051162,0.0551641309314443,0.0587916587815288,0.0606698091488173,0.0490886040448071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404040404040404,0.00163248648097133,6.59590497362154e-05,2.66501211055416e-06,1.07677256992087e-07,4.35059624210453e-09,1.75781666347658e-10,7.10228954940032e-12,2.86961193915164e-13,1.159439167334e-14,4.68460269629898e-16,1.89276876618141e-17,0.181674565560821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2394
3371,0.00190482749560853,0.00204010387107161,0.00206529378407411,0.00187095014699432,0.0016388344435651,0.00252729570558201,0.00184963934889847,0.0032205402751821,0.00494314799113988,0.00210625855061741,0.00345465505722178,0.00577239052186934,0.00169924983229168,0.00235189993004278,0.00227197070947504,0.00226777811181448,0.00248622939672947,0.0080561028050694,0.00550135811858541,0.00421742071406111,0.00135908513202664,0.00422506483001334,0.00341396322969371,0.00331220756787925,0.00206457939278899,0.00263776531641795,0.00238341882117576,0.0114085711915944,0.00615687595991761,0.00709434178957786,0.00263464381835112,0.00318427051387775,0.00183003542205605,0.00575470014525955,0.006467845649513,0.00638195583177627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202020202020202,0.000408121620242832,8.24488121702692e-06,1.66563256909635e-07,3.36491428100272e-09,6.79780662828833e-11,1.37329426834108e-12,2.7743318552345e-14,5.60471081865555e-16,1.13226481184961e-17,2.28740366030224e-19,4.62101749556007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,927
846,0.0310050864329715,0.0271462453154491,0.0256468874763133,0.023409691947742,0.0223822290434297,0.0313473340785532,0.0301871763437844,0.0314069234829363,0.0237336586364496,0.0297197386314388,0.0404836497260471,0.0460617556056893,0.0301446893601786,0.0237402579861663,0.0272137166072957,0.0246226620174603,0.0159533056481466,0.0438749718883085,0.0469624742783599,0.042968072893226,0.0289938173930331,0.0625018213270404,0.0495665551649614,0.0427508330637687,0.0275244619174953,0.0214630794056286,0.0228909266862256,0.0331302750616239,0.0306761748344711,0.0307384178499038,0.0315704977426148,0.031898323655068,0.0411872359341221,0.0570930676865327,0.060428154128803,0.0594337848636246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404040404040404,0.00163248648097133,6.59590497362154e-05,2.66501211055416e-06,1.07677256992087e-07,4.35059624210453e-09,1.75781666347658e-10,7.10228954940032e-12,2.86961193915164e-13,1.159439167334e-14,4.68460269629898e-16,1.89276876618141e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,569
1547,0.0349180104420773,0.0340017308665646,0.0367182141320316,0.0361032532986748,0.0519571189266542,0.0688244785297303,0.0446391423660324,0.0414056795120565,0.0438336124889013,0.0411795053656305,0.0398984371451578,0.0521115620837045,0.0158455052992291,0.0324676926534268,0.0307423445895043,0.0447473156156169,0.051846459161368,0.0782485115519304,0.0778781696584017,0.0826490379165603,0.0304268663657629,0.0768961778210218,0.0597851365469331,0.0536853627142407,0.021154598740943,0.0274975479663646,0.0320456156932047,0.0748503731595763,0.0691755828835148,0.0823794006559034,0.0753869972718353,0.0981144622105132,0.0598192834543338,0.0843437003533078,0.0722408598559993,0.0619253693146945,0.309885995660477,0.327827212488925,0.328662104330122,0.328469139733176,0.330340004089031,0.320627859864743,0.316313653934083,0.310900675566329,0.346750363195029,0.36057286387437,0.333997420020956,0.332542004119009,0.328547393275584,0.331650228536748,0.317136893069841,0.311746227208216,0.3269667444776,0.329199533102975,0.334062880001503,0.320378694586988,0.328794368350178,0.322165431440638,0.325973155819261,0.325022966547217,0.316459777123127,0.325777205636516,0.311388128703789,0.321538445603733,0.376257804149994,0.314062746675654,0.317340917122375,0.325277098056751,0.331365697966069,0.328537984144385,0.348259916845923,0.323024359809427,0.0404040404040404,0.00163248648097133,6.59590497362154e-05,2.66501211055416e-06,1.07677256992087e-07,4.35059624210453e-09,1.75781666347658e-10,7.10228954940032e-12,2.86961193915164e-13,1.159439167334e-14,4.68460269629898e-16,1.89276876618141e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,4077
167,0.0780979231548951,0.125595032748012,0.188288777299111,0.132274647346203,0.135962553141704,0.234029815750517,0.176591877146547,0.173580908186364,0.0458305121958916,0.0162912646541685,0.027184172651081,0.0448880753255852,0.0922012933476582,0.123462449736217,0.143159117542199,0.118622801410453,0.120574973836954,0.242738804752975,0.284698749910168,0.121461718728973,0.0220134824223746,0.039890436655954,0.0437523275945999,0.0480163899290884,0.103268103335058,0.100494238109061,0.154181093181427,0.226127487956617,0.182899249754726,0.230901786529111,0.220484647329065,0.0902858834623919,0.0261580694294059,0.0443829434815451,0.0682606512656371,0.0869723618430524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161616161616162,0.0261197836955413,0.00422137918311778,0.000682243100301864,0.000110261511159897,1.78200422076602e-05,2.88000682144003e-06,4.65455647909499e-07,7.52251552176968e-08,1.21576008432641e-08,1.96486478274976e-09,3.17553904282789e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798841495524,0,0,0.0,0,0,4563
2797,0.0110388197813957,0.00488889751979409,0.00516323489642359,0.00665480198370672,0.00796655559147073,0.0111068001716107,0.00861985050792709,0.0120393198908692,0.111990133280096,0.017537826691051,0.00842898144233701,0.0178186551581947,0.0130757270547657,0.00549869250537099,0.00608355524300819,0.00376210820482106,0.00521536637838583,0.0109090449659203,0.0195665431030534,0.0458830542654758,0.0505172894961411,0.0255689266087931,0.0226043999052991,0.024183359921989,0.0138062629836194,0.00578457347091958,0.00747029149421949,0.0126509555713611,0.00996569852279053,0.0137746590395381,0.0124043104365773,0.138773012255271,0.0299325190252268,0.0255813257936951,0.0289134015134515,0.0271451681120123,0.301427238539349,0.318100929515178,0.324400139806518,0.308559472162489,0.316117318393993,0.35151760594062,0.317094833605491,0.292718978200982,0.367625776274539,0.376281625524564,0.357225895856265,0.349305636489546,0.325603885121377,0.347486277656214,0.347317767384842,0.299730072460998,0.314202894480688,0.301207187410098,0.306572379783376,0.3162194850457,0.346685961931152,0.347587006509628,0.303835001037025,0.332853127443726,0.350450479813348,0.339534589779483,0.313559672122437,0.35696936463555,0.397678806634346,0.327578913160668,0.293515449219378,0.354291467497803,0.333952613034276,0.306946565996091,0.334969931663114,0.339604677243646,0.353535353535354,0.124987246199367,0.0441874102725037,0.0156218117125013,0.00552286272664187,0.00195252722659056,0.000690287403340098,0.000244041001180843,8.62771216295908e-05,3.05020126973301e-05,1.07835398424904e-05,3.81236257057743e-06,0.0,0.0,0.0,0.0,0.0,0.452869931542917,0.0,0.0,0,0,0.0,0,0,258
773,0.00588660549629144,0.00642356998373167,0.00501087706919727,0.00542271312669994,0.00709402867306946,0.0137116877817605,0.0107880881800844,0.0115513591466312,0.0122869418680491,0.00779745480943221,0.0104489156293416,0.00575105106576765,0.00450301193494915,0.00568717252905853,0.00634154451758665,0.0054817151580219,0.00963056698783804,0.0125177521565428,0.0214095675895581,0.0127514951918377,0.00565823193695891,0.00788193058329388,0.00694444394129071,0.00425703551195742,0.00766144871637315,0.00583084983945587,0.00246763856727029,0.0134124178105413,0.01179436700633,0.014233441245256,0.0193244898165429,0.0126119359954062,0.00897861147551132,0.00960580989748418,0.00793199515460332,0.00750389763025314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.000918273645546373,2.78264741074658e-05,8.43226488105026e-07,2.55523178213644e-08,7.74312661253467e-10,2.34640200379839e-11,7.11030910241935e-13,2.15463912194526e-14,6.52920946044017e-16,1.97854832134551e-17,5.99560097377427e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2245
393,0.0501222058677303,0.0395706604822504,0.0265356415741086,0.0336390731641234,0.014870904852376,0.0565205334402121,0.038107882661391,0.0305729537663716,0.0184849734637357,0.0219738660195679,0.0281280678453279,0.041249653409339,0.0315805585766367,0.0370895452995017,0.0221038629705168,0.0415709210915543,0.0448807273561292,0.0530496280144732,0.0514661044496933,0.0382544841971609,0.0376198467757534,0.0493749784875817,0.0214508771819584,0.0375065024458183,0.0172211360886836,0.0233048893719383,0.036593479570121,0.0486400554917013,0.0501206475783387,0.051999061860897,0.0269005049330443,0.0272679250783055,0.0473064142029832,0.0530223165253112,0.048714961490281,0.0534160965297697,0.326997232111587,0.314304062412708,0.329225045030197,0.331235637448582,0.325088474208256,0.316998617604165,0.335223584275443,0.330241402791953,0.338197328820251,0.363074030468071,0.318283060662363,0.308447937057255,0.330876573917774,0.332294878106685,0.319521876194551,0.327388215185847,0.323663217206556,0.32401541671398,0.32133504341914,0.309509510921532,0.339204994837135,0.333498885478652,0.329438527072651,0.321673118831385,0.310061109532909,0.337826688569565,0.322675468870915,0.320128412332306,0.383396260542975,0.335244075251629,0.308731375919432,0.336232913249921,0.326122413212973,0.317078610901327,0.345751879243015,0.328015558018624,0.737373737373738,0.543720028568514,0.40092486955052,0.295631469466545,0.217990881525836,0.160740751024102,0.118526008330903,0.0873979657389488,0.0644449646357906,0.0475200244284112,0.0350400180128689,0.0258375890397922,0.0,0.0,0.0,0.0,0.0,0.0,0.033175355450237,0.0,1,0,0.0,0,0,2727
2443,0.112855287465892,0.0832399074102246,0.0815367884931089,0.0802607177083074,0.0848400235880115,0.114770275247514,0.0998451236254698,0.0831928579686508,0.154699803921772,0.0680192598754659,0.104253191366975,0.107509442971781,0.077953084951896,0.0536020076142751,0.0937832961427754,0.0802583209379919,0.0898328992131765,0.111189304795038,0.152264295030432,0.0933042259464433,0.0708758271846252,0.118199831069284,0.126922544804173,0.0951198065616794,0.105107627840322,0.0730151982828864,0.0439963979298061,0.126629799917955,0.106246683624959,0.106314412933619,0.118852962483527,0.156974801679793,0.0933546884598277,0.112355758182979,0.12695455790984,0.136731226586439,0.313167639778801,0.300838099038756,0.341486154451571,0.324944888811589,0.312655829880054,0.332470110093525,0.337962000017981,0.308504861775989,0.346486142356341,0.329234842781371,0.322285823637042,0.330626943697981,0.31349691092726,0.322990070669958,0.330577996072945,0.33325284624844,0.325173931440061,0.328034711014675,0.318354994087337,0.309885438500855,0.305548362523225,0.31767954910221,0.305787040499765,0.319426423588539,0.339585922067338,0.343618080176839,0.348028811937302,0.326416090544036,0.370949046457169,0.309193893287414,0.312359414551238,0.350531705780536,0.345832468492162,0.309498635323194,0.313192437636018,0.29782107058456,0.808080808080808,0.652994592388532,0.527672397889723,0.426401937688665,0.344567222374679,0.27843815949469,0.225000532925002,0.181818612464648,0.146924131284564,0.118726570735001,0.0959406632202031,0.0775278086627904,0.0,0.0,0.0,0.0,0.0,0.452869931542917,0.0,0.17798841495524,0,0,0.0,0,0,2197
2581,0.00574890684407235,0.00351044891701008,0.00462151810945452,0.00256304961750493,0.00319420937521779,0.00514326866287017,0.00329218115977877,0.00450698203735104,0.00642718394557377,0.00425550210483078,0.00536132302845126,0.00424660150714507,0.00319458943339646,0.00276163861783455,0.00327896164444166,0.00289855053520868,0.00380793164393074,0.00539168239123507,0.00911812013031953,0.00418020806199966,0.00490934821568029,0.00703691813223047,0.00483547720391758,0.00651825459663062,0.00373776937181742,0.00395202036279967,0.00326772623334111,0.00858982618442595,0.00523713172441663,0.00610963771513925,0.00277033352104078,0.00508927056110317,0.00487246921494721,0.00401218271738921,0.00769033929106822,0.00786816473488285,0.177378149758459,0.17300389397938,0.178964585348808,0.175551729023549,0.183122887431287,0.170565638066796,0.186612574133312,0.185944410306087,0.161707605630585,0.141996529647515,0.175348044150977,0.209004927136501,0.187113460229803,0.164875408408948,0.199036227497423,0.181749264567321,0.182984577561151,0.18092756263443,0.201301495888244,0.197261018912458,0.199644393957224,0.188482946326996,0.168839193456057,0.184381508229453,0.167405056177354,0.192651860731941,0.18070260954785,0.188897661499873,0.154890036046002,0.186090165992422,0.168270643074284,0.175678373319157,0.18575828068837,0.173836259980662,0.184508427622717,0.184994878400665,0.0606060606060606,0.00367309458218549,0.000222611792859727,1.34916238096804e-05,8.17674170283661e-07,4.95560103202219e-08,3.00339456486193e-09,1.82023913021935e-10,1.10317523043597e-11,6.68591048749074e-13,4.0520669621156e-14,2.45579815885794e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,812
3236,0.146924171162597,0.264754010610277,0.124882573072162,0.118706463356943,0.0930266119864615,0.120556442016097,0.0595778586438185,0.0310964024535874,0.0115885719424551,0.00245013747512099,0.00380389630356795,0.0127824840537171,0.134419160366974,0.238230252445417,0.163032631285668,0.105031160075975,0.0813597183712503,0.127402062747445,0.103472647145256,0.0264333052724007,0.00210796873195837,0.00539060004285344,0.00998555157639575,0.0192150495323027,0.126839539831462,0.225987069618394,0.14789830197063,0.195588853886749,0.122012179416349,0.114807480216012,0.0578490901373795,0.0302019014696096,0.00268786461591664,0.0102793877207017,0.0143429808374482,0.0224825519707416,0.231899438550401,0.244109779166593,0.249366189008972,0.256493736191999,0.247303992861251,0.24214872517629,0.249327898906606,0.250978707850859,0.257686942343222,0.244320493223412,0.245362283667489,0.251759605637447,0.231003642188724,0.260969897227131,0.23767772103101,0.246023769575679,0.255550279850923,0.232665548275103,0.230383548989077,0.240385870605233,0.254658996268617,0.244638782785892,0.230904306149928,0.259909035057927,0.2340288759788,0.245778236944126,0.232561855653288,0.249165836960807,0.249759734192137,0.254610660914403,0.257298832477995,0.225590687853436,0.25704263031229,0.238528323381337,0.256655420040418,0.230900350631468,0.0202020202020202,0.000408121620242832,8.24488121702692e-06,1.66563256909635e-07,3.36491428100272e-09,6.79780662828833e-11,1.37329426834108e-12,2.7743318552345e-14,5.60471081865555e-16,1.13226481184961e-17,2.28740366030224e-19,4.62101749556007e-21,0.0,0.0,0.0,0.0,0.0,0.452869931542917,0.0,0.0,0,0,0.0,0,0,4656
3420,0.187246845745684,0.10210627132793,0.145010709508942,0.120501357650577,0.106038653772852,0.177697720319056,0.150068577689211,0.198049925512496,0.337094333097804,0.222567041959234,0.203154495623557,0.222679833637962,0.102558221367859,0.0994599592301475,0.13184921659865,0.12318840180832,0.129005294122771,0.213115975277382,0.262665594324222,0.288508779503085,0.210695175766522,0.298347846573776,0.217445002568338,0.194188775673046,0.148904120410279,0.151528043822726,0.159343767919502,0.238885307883371,0.199368073587773,0.235355339380351,0.225516474421873,0.295733921016446,0.258789886783431,0.284118186327024,0.300179106756679,0.261193922288822,0.319409219279366,0.311945246785625,0.322125805800389,0.315069841315886,0.342339934240946,0.321889663978668,0.322349174988875,0.31934185531039,0.351589784823207,0.362218683657893,0.324193227717461,0.313588983244956,0.32337354090171,0.336568810717745,0.314784653701107,0.3151934156884,0.333667860366919,0.319978816691745,0.310894907085943,0.316323290152217,0.322454216473662,0.331833515674128,0.31275203949782,0.317815004185443,0.321774167872329,0.339459673823019,0.325997854207024,0.340850415519297,0.367766801748852,0.317753171599095,0.330292565169549,0.325221164187957,0.334438968743728,0.320422973521424,0.348793840015603,0.316023034217469,0.757575757575758,0.573921028466483,0.434788657929154,0.329385346916026,0.249534353724262,0.189041177063835,0.143213012927148,0.108494706762991,0.0821929596689323,0.0622673936885851,0.0471722679458978,0.0357365666256802,0.0,0.0,0.0,0.187993680884676,0.0,0.0,0.0,0.0,0,0,0.0,0,0,3851
1667,0.381906450235206,0.205379623107174,0.160813606440373,0.122098502931043,0.149133920066619,0.213877953681813,0.177662718754417,0.180110722263903,0.174821573845768,0.235694636025947,0.346466064894828,0.286240154557184,0.193196192220148,0.160404493576874,0.139513995239937,0.134226931666693,0.137735681366275,0.179509084982834,0.258203546476759,0.253466991655216,0.205915268850895,0.35264720357792,0.306557607282692,0.30408610748154,0.339980458675826,0.146955929551792,0.104061923149406,0.207571877366199,0.168843397494297,0.194713936569012,0.246130007606512,0.274403482901613,0.258069307534855,0.378404489037658,0.381389646142165,0.399178238298105,0.32523399275012,0.33622120373736,0.330289060275747,0.335446138038515,0.341377770529032,0.32525497895312,0.311308155248895,0.312488737902843,0.3508815627584,0.369607981518828,0.308546086734338,0.348167707893276,0.324410949112473,0.338062719548458,0.337752686746973,0.315581395588167,0.325519886462318,0.307267417970736,0.322917208174908,0.32405989144671,0.35991827010982,0.322176854420341,0.34310419886365,0.325895816930762,0.325199096787724,0.336560347371038,0.346210626194991,0.320126970937587,0.370553816119686,0.335892567382953,0.32047657591772,0.339452613485934,0.314359320098911,0.335582285263302,0.330909922578028,0.315401016732946,0.868686868686869,0.754616875828997,0.655525770922159,0.569446629285916,0.494670809278675,0.429714036343091,0.373286940661675,0.324269463605092,0.281688624949877,0.244699209552419,0.212566990116243,0.184654153030271,0.0,0.0,0.0,0.0,0.0,0.452869931542917,0.0,0.0,0,0,0.0,0,0,2133
